Transaction ID,Amount ($),Time (Seconds Since Last Transaction),Location,Transaction Type,Device Used,"Fraud (1 = Yes, 0 = No)"
TXN00424,-0.5128640767601402,-0.436378323767869,3,0,2,0
TXN00425,0.7899835293819786,-0.3556007505414352,3,0,0,0
TXN00426,-0.7778146708034535,-0.5248158392830163,5,3,0,0
TXN00427,1.5486740755794974,-0.02622323212675249,3,3,3,0
TXN00428,0.071974373608433,-0.39807861232430125,5,2,0,0
TXN00429,-0.9874802983731619,-1.2462431312018563,1,3,0,0
TXN00430,0.5688436634875598,1.0837720413468295,5,2,3,0
TXN00431,-0.8699562815927946,-0.2901430618924285,1,0,0,0
TXN00432,0.5225990059970602,1.5120324511249053,4,2,0,0
TXN00433,1.684974118709391,0.8797390331110957,4,2,1,0
TXN00434,0.8483978335805044,-1.4593287985060697,3,2,3,0
TXN00435,1.7273940300916537,-0.37161699350874533,0,0,3,0
TXN00436,-0.183935911451775,0.38880636824354536,0,1,1,0
TXN00437,0.3129333784273517,0.6701351577562976,5,1,1,0
TXN00438,0.5855334646871385,-1.3701949246010392,1,2,1,0
TXN00439,-0.7413057306793748,-0.6459821991226671,4,3,1,0
TXN00440,0.8376190036391097,0.2920125520498014,4,1,3,0
TXN00441,0.6689824706850325,0.2502310486568184,4,0,1,0
TXN00442,-0.8664792396762157,-1.3513932480741968,3,2,1,0
TXN00443,1.6835833019427593,-0.7114398877716738,4,1,0,0
TXN00444,1.4693975198814984,-1.1543238237372937,0,0,3,0
TXN00445,1.585183015703576,1.3873842993358392,2,2,1,0
TXN00446,-0.12865094497817028,-0.7441687320961772,3,1,0,0
TXN00447,-0.7447827725959537,-1.5352318630033222,5,2,3,0
TXN00448,1.2329586695541321,0.1778097761089812,2,1,1,0
TXN00449,0.311890265852378,0.8880953337896923,3,1,1,0
TXN00450,1.4276730168825513,1.3748498483179443,3,3,0,0
TXN00451,0.45966454730698186,-0.727456130738984,1,1,2,1
TXN00452,-1.4360187056118416,-0.7128326045514399,2,3,3,0
TXN00453,-1.1453380013858445,-0.4969615036876944,2,0,0,0
TXN00454,0.6439477688856643,0.8114959109025568,0,1,1,0
TXN00455,-0.888036899559005,-1.0972224357668836,2,2,2,0
TXN00456,1.6616779378683122,-1.5338391462235559,4,3,2,0
TXN00457,-0.3410982060811419,1.1840476494899885,0,1,0,0
TXN00458,0.024686603542959786,-0.2796976860441827,4,3,0,0
TXN00459,-0.7799008959534007,1.3483882295023883,0,2,0,0
TXN00460,0.2611254538703259,-0.47746346877096896,5,2,3,0
TXN00461,0.14116750774835338,-0.9133838208377584,0,2,2,0
TXN00462,1.0504139689337393,0.04271624847166947,5,0,3,0
TXN00463,0.1929754323053792,1.3093921596689375,0,0,2,0
TXN00464,-0.37134847075537847,-0.6278768809857078,5,2,3,0
TXN00465,-1.361262304405395,-0.37161699350874533,4,0,0,0
TXN00466,0.9534044994611875,-0.4976578620775774,0,0,1,0
TXN00467,-0.2089706132511432,1.6520004874913983,1,0,0,0
TXN00468,-0.30389385757374754,-1.0463882733054208,0,0,3,0
TXN00469,0.25903922872037854,-0.895974861090682,5,0,0,0
TXN00470,-0.5591087342506398,0.5851794341905655,3,0,2,0
TXN00471,1.3782990216671307,-0.9544689658408583,4,2,3,0
TXN00472,-1.0079948456809775,-1.5972077597029135,1,0,0,0
TXN00473,1.3859485138836043,1.0343305956651327,3,0,0,0
TXN00474,0.6143929125947435,-1.36810584943139,3,3,1,0
TXN00475,1.681497076792812,1.5579921048571865,4,3,1,0
TXN00476,-1.5869223247913666,-0.7518286743848908,0,0,0,0
TXN00477,1.1561160431977382,1.4020078255233832,2,1,2,1
TXN00478,1.3306635474099997,-0.8339989643910907,1,1,2,0
TXN00479,-0.3501385150642471,-0.9022420865996296,0,0,2,0
TXN00480,-0.5959653785663762,-0.37718786062780973,4,2,0,0
TXN00481,-1.445059014594947,0.8114959109025568,2,2,1,0
TXN00482,0.9342807689200036,1.5990772498602865,4,3,0,0
TXN00483,0.2656456083618785,-0.18986745374926928,4,2,1,0
TXN00484,1.643597319902102,1.2286145864425038,3,2,2,0
TXN00485,-1.588660845749656,0.7592690316613281,0,2,1,0
TXN00486,0.8908177449627671,-1.0254975216089295,4,0,0,1
TXN00487,0.9061167293957143,0.46192399918126564,0,0,0,0
TXN00488,-1.4787863211857624,0.7662326155601585,2,1,0,0
TXN00489,0.7590378563244263,1.1958857421180005,3,3,1,0
TXN00490,1.3511780947178151,1.0997882843141396,2,1,2,0
TXN00491,0.3501377269347461,-1.700965159795488,2,2,0,0
TXN00492,-0.8612636768013473,0.8170667780216212,3,2,0,0
TXN00493,-0.7002766360637437,1.3797243570471256,0,1,1,0
TXN00494,-0.763211094753822,-1.157805615686709,2,1,2,0
TXN00495,-1.3417908696725531,1.5545103129077713,5,0,1,0
TXN00496,-0.31362957494016847,-0.2790013276542997,0,0,3,0
TXN00497,-1.1856716876181599,-0.30198115452044033,4,3,3,0
TXN00498,0.031988391567775505,-1.1640728411956565,3,0,0,0
TXN00499,0.04276722150917014,1.5754010646042627,3,2,1,0
TXN00500,-0.9867848899898461,1.0405978211740803,0,2,1,0
TXN00501,1.7030547366756013,0.828904870649633,5,1,0,0
TXN00502,0.6345597557109012,-0.47258896004178763,5,3,3,0
TXN00503,0.8261447653143993,1.6680167304587084,5,0,2,0
TXN00504,-0.535812553409561,0.4347660219758267,5,3,2,0
TXN00505,-0.42246098692908846,-0.5993261870005028,1,2,3,0
TXN00506,0.23052748500443146,-0.6592130085304451,3,2,0,0
TXN00507,-0.7187049582216118,0.758572673271445,2,0,0,0
TXN00508,-0.004520548556303087,-0.40782762978266396,3,0,2,1
TXN00509,0.3254507293270358,-0.7337233562479314,3,0,2,0
TXN00510,1.3233617593851839,0.5761267751220859,3,1,3,0
TXN00511,-1.4787863211857624,0.717487528268345,5,2,3,0
TXN00512,-1.2572987510996856,0.39646631053225895,5,1,1,0
TXN00513,-0.17002774378545937,1.1325171286386428,1,2,3,0
TXN00514,-1.489217446935499,-1.0387283310167073,0,0,3,1
TXN00515,0.7666873485408999,-0.7372051481973466,3,2,2,0
TXN00516,-1.5945718170078402,1.4361293866276528,4,2,2,0
TXN00517,0.8410960455556886,0.39785902731202505,0,3,1,0
TXN00518,1.0782303042663706,-1.5498553891908662,1,2,2,0
TXN00519,-0.28164078930764247,0.8644191485336686,5,2,2,0
TXN00520,-0.215924697084301,-0.15017502552593542,3,3,2,0
TXN00521,-0.8619590851846631,0.9646947566768278,5,0,3,0
TXN00522,-1.4826110672939992,0.5761267751220859,0,3,2,0
TXN00523,-0.7646019115204535,-0.30894473841927084,2,0,0,0
TXN00524,-0.012170040772776697,0.45565677367231816,5,0,3,0
TXN00525,0.17559022272248462,0.509276369693313,5,0,2,0
TXN00526,1.166199464755817,0.45287134011278596,1,2,3,0
TXN00527,-0.00034809825640839075,1.6784621063069542,2,3,2,0
TXN00528,0.7945036838735312,-0.8611569415965296,0,3,1,0
TXN00529,-0.17037544797711726,-1.230923246624429,4,3,1,0
TXN00530,0.7687735736908472,-1.6758962577596983,4,3,1,0
TXN00531,0.21105605027158955,1.6331988109645559,4,1,2,0
TXN00532,0.9283697976618194,0.6130337697858875,3,2,1,0
TXN00533,-0.4676625318446143,0.925698686843377,4,1,3,0
TXN00534,-1.326144181047948,0.6088556194465892,3,2,1,0
TXN00535,-1.3626531211720265,-0.5101923130954723,0,3,1,0
TXN00536,-0.9822647354982935,1.273181523395019,0,1,1,0
TXN00537,1.0010399737183187,0.20218231975488796,5,0,1,0
TXN00538,0.06258636043366994,0.5552360234255943,4,3,3,0
TXN00539,0.11265576403240629,-0.02622323212675249,1,3,0,0
TXN00540,0.5424181449215599,-1.505288452238351,0,0,1,0
TXN00541,-0.08762185036253911,-1.437741688419695,2,3,2,0
TXN00542,1.518423810905261,-1.1981944022999258,2,2,0,0
TXN00543,0.8167567521396363,1.0343305956651327,0,3,1,0
TXN00544,0.12273918559048515,-1.31100446146098,5,2,0,0
TXN00545,1.370997233642315,-0.44403826605658253,2,2,2,0
TXN00546,-0.22635582283403777,0.12697561364751853,2,3,2,0
TXN00547,1.0531956024670024,-0.25462878400839295,5,0,1,1
TXN00548,0.6328212347526118,-0.8284280972720263,5,2,1,0
TXN00549,-0.046940459938565826,-1.4098873528243732,5,1,2,0
TXN00550,0.6084819413365593,-0.3660461263896809,1,2,3,0
TXN00551,0.7858110790820839,-0.3792769357974589,5,0,0,0
TXN00552,-1.4005528780627368,0.034359947793072866,5,3,3,0
TXN00553,-0.8490940300933212,-0.0902882039959931,5,0,1,0
TXN00554,0.7214858036253741,-0.31381924714845216,0,0,3,0
TXN00555,-1.1957551091762388,-0.90920567049846,4,3,3,0
TXN00556,0.10848331373251159,1.0057799016799278,0,1,0,0
TXN00557,-1.3177992804481586,0.5064909361337808,4,1,1,0
TXN00558,0.46314158922356075,0.20357503653465406,1,2,0,0
TXN00559,0.6804567090097429,-1.1926235351808614,1,2,2,0
TXN00560,-0.7997200348779006,0.619300995294835,2,1,0,0
TXN00561,1.5396337665963924,-0.049899417382776194,0,3,0,0
TXN00562,-1.1964505175595546,1.105359151433204,4,0,2,0
TXN00563,0.4141152981997981,1.2341854535615682,1,3,3,0
TXN00564,0.19471395326366864,-0.03527589119523214,1,0,0,0
TXN00565,1.5990911833698918,1.6304133774050238,0,0,2,0
TXN00566,-1.2572987510996856,-0.3486371666426047,2,1,1,0
TXN00567,1.2899821569860264,-0.9913759605046599,5,1,3,0
TXN00568,1.700620807333996,-1.076331684070392,3,3,2,0
TXN00569,1.2938069030942632,-1.714195969203266,2,0,3,0
TXN00570,0.8737802395715304,-0.4127021385118453,3,3,2,0
TXN00571,-0.2326144982838798,-0.5519738164884553,2,2,0,0
TXN00572,-1.271554622957659,0.22585850501091165,2,1,3,0
TXN00573,1.518076106713603,0.6095519778364723,5,1,0,0
TXN00574,-0.6397761067152705,-0.001154330090962687,1,0,2,0
TXN00575,0.8477024251971885,-0.574257284964713,4,1,0,0
TXN00576,-0.519818160593298,1.4827853987498172,2,3,0,0
TXN00577,-1.102570385811924,-0.6404113320036027,5,0,2,0
TXN00578,0.5587602419294808,-0.5269049144526655,3,0,0,0
TXN00579,-0.7155756204966909,-1.2051579861987562,0,2,0,0
TXN00580,0.11126494726577472,-0.23164895714225228,0,3,0,0
TXN00581,-0.2764252264327741,-0.7929138193879907,1,0,1,0
TXN00582,1.3643908540008152,0.6868477591134908,0,1,1,0
TXN00583,0.34631298082650924,-0.8507115657482838,2,1,1,0
TXN00584,-0.24791348271682703,-0.4906942781787469,3,0,3,0
TXN00585,-0.08101547072103918,1.0162252775281735,2,1,0,0
TXN00586,-0.045897347363592154,0.08171231830512028,0,0,0,0
TXN00587,1.5486740755794974,-1.4565433649465374,4,0,0,0
TXN00588,-0.4422801258535883,0.09772856127243043,0,0,3,0
TXN00589,1.4923459965309191,-0.030401382466050793,4,1,3,0
TXN00590,0.5695390718708755,-0.5714718514051808,0,1,2,0
TXN00591,1.2746831725530792,-1.5679607073278254,1,3,0,0
TXN00592,1.4273253126908934,0.7286292625064739,3,2,2,0
TXN00593,1.59770036660326,0.9549457392184652,4,1,2,0
TXN00594,-0.663767695939665,0.4271060796871131,5,0,3,0
TXN00595,0.5385933988133231,-0.9356672893140159,1,1,1,0
TXN00596,-1.55667206011713,-0.6494639910720823,2,1,3,0
TXN00597,-1.309802084040027,0.8692936572628499,0,0,3,0
TXN00598,-1.1995798552844756,-0.23164895714225228,3,3,1,0
TXN00599,0.9022919832874775,0.6694387993664146,3,0,1,0
TXN00600,-1.4457544229782626,-1.5254828455449594,0,3,3,0
TXN00601,-1.409245482854184,0.841439321667528,5,1,0,0
TXN00602,0.016689407134828284,1.0886465500760107,4,0,2,0
TXN00603,-1.6856703152222077,1.649911412321749,0,1,0,1
TXN00604,-0.999997649272846,-1.560997123428995,3,0,2,1
TXN00605,-0.47079186956953534,0.054554341099681325,5,1,0,0
TXN00606,0.46418470179853444,1.1415697877071225,5,1,1,1
TXN00607,-1.0879668097622925,1.2766633153444342,2,1,0,0
TXN00608,-0.024687391672460784,1.5252632605326832,5,0,3,0
TXN00609,-0.2802499725410109,0.257890990945532,1,3,2,0
TXN00610,0.12760704427369562,-1.2302268882345462,3,1,2,0
TXN00611,1.5511080049211028,-1.337466080276536,1,0,0,0
TXN00612,0.42037397364964013,-1.5811915167356034,5,0,1,0
TXN00613,-1.2951985079903958,-0.7629704086230195,5,1,3,0
TXN00614,-0.5580656216756661,0.23978567280857266,1,1,1,0
TXN00615,0.23087518919608935,-0.25602150078815905,2,3,3,1
TXN00616,-0.519818160593298,1.2125983434751937,5,1,3,1
TXN00617,-0.48574314981082467,1.051739555412209,1,3,3,0
TXN00618,1.6018728169031549,1.2947686334813935,1,2,0,0
TXN00619,1.0681468827082916,0.4173570622287504,3,0,3,0
TXN00620,-0.5740600144919291,-1.699572443015722,2,3,3,0
TXN00621,-0.792070542661427,-1.3757657917201036,4,1,3,0
TXN00622,1.2798987354279474,0.20984226204360149,1,3,2,0
TXN00623,1.0914430635493704,0.20078960297512186,3,1,2,0
TXN00624,0.7416526467415318,0.08937226059383382,4,3,0,0
TXN00625,-1.2614712013995804,-0.4544836419048283,3,0,0,1
TXN00626,0.02851134965119659,1.5189960350237357,3,3,2,0
TXN00627,1.2406081617706057,-0.922436479906238,0,2,2,0
TXN00628,0.9019442790958196,1.7467052285154931,2,0,3,0
TXN00629,-1.4999962768768937,-0.16758398527301166,5,3,2,0
TXN00630,-0.17837264438524875,-1.4454016307084085,2,2,0,0
TXN00631,1.5145990647970242,-0.1543531758652337,4,2,0,0
TXN00632,0.6390799102024538,-0.9649143416891041,0,3,3,0
TXN00633,-0.43880308393700934,1.6492150539318662,2,0,1,0
TXN00634,-0.7774669666117955,1.509943375955256,5,3,1,0
TXN00635,0.8699554934632936,0.6032847523275248,2,0,2,0
TXN00636,-1.5445024134091039,-0.051292134162542295,2,0,3,1
TXN00637,-0.005911365322934652,-0.38693687808617244,2,3,2,0
TXN00638,-0.05076520604680263,-1.5923332509737322,1,2,3,0
TXN00639,-0.41933164920416743,-1.686341633607944,1,0,2,0
TXN00640,0.36891375328427223,-1.3750694333302205,2,1,0,0
TXN00641,0.737480196441637,0.7474309390333161,5,1,0,0
TXN00642,0.8104980766897942,1.36927898119888,5,2,1,0
TXN00643,0.11787132690727466,-0.714225321331206,5,2,1,0
TXN00644,0.40020713053348245,-0.5833099440331926,5,3,2,0
TXN00645,1.0118188036597133,-1.242064980862558,0,0,0,0
TXN00646,-0.7656450240954272,-0.602111620560035,0,3,2,1
TXN00647,-1.4106362996208157,1.5754010646042627,3,1,0,0
TXN00648,-1.182194645701581,0.9020225015873533,2,1,3,0
TXN00649,0.9502751617362665,-0.797091969727289,2,0,0,0
TXN00650,-0.5761462396418764,-1.4948430763901053,3,0,1,0
TXN00651,0.25451907422882597,0.9027188599772363,5,1,0,0
TXN00652,0.7110546778756373,-1.3611422655325596,4,3,2,0
TXN00653,-1.643250403839945,-1.4871831341013917,4,0,3,0
TXN00654,-0.061544035988197264,0.7328074128457721,3,3,1,0
TXN00655,-1.092834668445503,-1.049870065254836,4,0,3,0
TXN00656,-1.7287856349877861,-0.797091969727289,1,2,1,0
TXN00657,-0.7336562384629012,0.3616483910381064,2,3,1,0
TXN00658,1.393598006100078,-1.367409491041507,4,1,3,0
TXN00659,0.8442253832806097,-1.0860807015287548,0,2,3,0
TXN00660,0.8473547210055307,0.18546971839769474,0,3,0,0
TXN00661,0.04972130534232796,-0.14460415840687102,1,0,0,0
TXN00662,-1.3789952181799474,-0.37858057740757584,2,1,1,0
TXN00663,-0.9693996804069516,1.0009053929507463,1,0,0,0
TXN00664,1.1940158000884484,0.03575266457283897,2,3,0,0
TXN00665,0.8581335509469253,-0.39947132910406735,2,2,1,0
TXN00666,-0.28616094379919504,0.606070185887057,4,3,0,0
TXN00667,-0.36717602045548375,-0.6243950890362925,0,1,3,0
TXN00668,0.6915832431427954,0.30315428628793023,3,2,2,0
TXN00669,0.6804567090097429,0.7906051592060653,4,1,3,0
TXN00670,-0.06849811982135509,-0.8820476932930211,5,0,2,0
TXN00671,-0.3410982060811419,-0.3695279183390962,1,2,3,0
TXN00672,-1.1641140277353708,-1.061708157882848,5,3,2,0
TXN00673,0.7945036838735312,1.7425270781761948,2,0,2,0
TXN00674,1.2938069030942632,0.827512153869867,4,0,0,0
TXN00675,-1.598396563116077,1.2690033730557206,5,3,1,0
TXN00676,-1.5914424792829192,-1.3005590856127343,5,0,3,0
TXN00677,1.1105667940905544,1.3637081140798155,0,1,0,0
TXN00678,-1.0365065893969245,1.5997736082501695,5,3,3,0
TXN00679,1.6964483570341014,1.5572957464673034,0,0,3,0
TXN00680,0.35048543112640396,-0.0819319033173965,0,2,2,0
TXN00681,-1.2242668528921858,0.31917052925524036,2,3,2,0
TXN00682,0.7680781653075315,0.5635923241041909,0,3,1,0
TXN00683,0.7506929557246369,-0.9203474047365888,2,0,2,0
TXN00684,-0.4676625318446143,1.5733119894346137,0,3,3,0
TXN00685,-0.05980551502990781,-1.4614178736757188,0,3,2,0
TXN00686,-0.2792068599660372,0.9187351029445465,2,3,0,0
TXN00687,0.7872018958487155,-0.05755935967148974,5,3,0,0
TXN00688,0.5629326922293756,1.6533932042711643,1,3,2,0
TXN00689,0.3532670646596671,1.6728912391878898,4,3,1,0
TXN00690,-1.0198167881973457,1.2327927367818021,4,1,2,0
TXN00691,-0.06988893658798666,1.6283243022353746,2,0,0,0
TXN00692,-1.4829587714856571,-1.3298061379878223,5,1,3,0
TXN00693,1.028508604859292,-1.1626801244158902,1,0,3,0
TXN00694,0.20305885386345804,-0.8653350919358279,3,3,3,0
TXN00695,-0.15194712581924902,-1.6480419221643763,2,0,0,0
TXN00696,-0.001738915023039956,1.357440888570868,3,1,0,0
TXN00697,-0.5431143414343768,-0.4287183814791555,4,0,3,0
TXN00698,0.7851156706987681,-1.369498566211156,4,3,1,0
TXN00699,1.6637641630182596,0.4410332474847741,1,3,1,0
TXN00700,-1.6453366289898923,1.2077238347460124,1,3,3,0
TXN00701,1.3504826863344994,0.4932601267260029,3,1,3,1
TXN00702,-1.464182745136131,0.2056641117043032,4,2,0,1
TXN00703,-0.21488158450932734,-0.25880693434769125,1,3,2,0
TXN00704,-1.3574375582971583,-0.8911003523615008,1,3,0,0
TXN00705,1.198188250388343,-1.019230296099982,4,0,2,0
TXN00706,1.2513869917120004,1.133213487028526,4,2,2,1
TXN00707,1.0152958455762922,1.2334890951716853,5,0,2,0
TXN00708,-0.04276800963867113,-1.3876038843481155,0,1,2,0
TXN00709,0.5434612574965336,1.4201131436603427,1,2,3,0
TXN00710,-0.09109889227911803,0.2195912795019642,3,3,2,0
TXN00711,-0.753475377387401,1.7007455747832119,2,2,2,0
TXN00712,-0.5587610300589819,-0.5547592500479875,2,3,2,0
TXN00713,-1.2965893247570273,1.579579214943561,4,1,0,0
TXN00714,0.7006235521259006,-1.229530529844663,0,0,0,0
TXN00715,-0.10709328509538103,-1.4725596079138477,3,1,0,0
TXN00716,-0.15681498450245948,1.328890194585663,5,1,1,0
TXN00717,0.660637570085243,-0.02622323212675249,1,3,0,0
TXN00718,0.6842814551179797,0.953553022438699,5,0,1,0
TXN00719,1.578576636062076,-0.5596337587771689,3,1,0,0
TXN00720,0.43810688742419257,1.6109153424882983,5,2,1,0
TXN00721,1.0556295318086075,-1.5554262563099306,4,1,0,0
TXN00722,0.6814998215847166,1.395740600014436,2,3,3,0
TXN00723,1.588660057620155,0.773196199458989,4,2,0,0
TXN00724,0.7027097772758479,-1.6988760846258388,1,2,1,0
TXN00725,-1.269120693616054,-1.3200571205294596,4,0,2,0
TXN00726,-0.25034741205843225,1.6875147653754339,3,2,0,0
TXN00727,0.9273266850868457,1.5607775384167186,3,2,2,0
TXN00728,1.588660057620155,0.9633020398970618,1,3,2,0
TXN00729,0.046591967617406936,0.6589934235181688,1,0,0,0
TXN00730,-0.11961063599506512,-0.9871978101653617,2,1,0,0
TXN00731,-0.0441588264053027,-0.7058690206526094,5,2,3,0
TXN00732,-0.6272587558155864,1.6575713546104627,2,1,1,0
TXN00733,0.9558384288027928,0.36930833332681995,4,1,0,0
TXN00734,-0.9739198348985041,-0.574953643354596,5,1,1,0
TXN00735,-0.03094606712230283,1.3943478832346696,1,0,0,0
TXN00736,0.7169656491338214,0.16736440026073543,3,1,2,0
TXN00737,-1.684279498455576,-0.7622740502331364,4,3,2,0
TXN00738,0.46800944790677124,0.980014641254255,2,0,0,0
TXN00739,-0.5246860192765085,1.4862671906992324,0,0,1,0
TXN00740,0.16272516763114264,1.5948990995209882,0,0,1,0
TXN00741,-0.747216701937559,1.0830756829569463,1,0,2,0
TXN00742,-0.48748167076911414,0.11861931296892193,5,2,1,0
TXN00743,0.3442267556765619,-0.17872571951114047,0,2,1,0
TXN00744,-0.2840747186492477,0.5796085670715011,5,1,3,0
TXN00745,1.029204013242608,1.18892215821917,3,2,2,0
TXN00746,0.2044496706300896,1.203545684406714,1,0,1,0
TXN00747,-0.2367869485837745,-0.2706450269757031,1,1,3,0
TXN00748,0.44784260479061355,-0.8242499469327279,4,3,0,0
TXN00749,-0.4043803689628781,-0.5937553198814384,4,2,3,0
TXN00750,-1.0691907834127663,-0.9398454396533142,5,0,3,0
TXN00751,0.44262704191574515,-1.3054335943419155,0,1,3,0
TXN00752,-1.4676597870527097,1.5057652256159577,0,2,3,0
TXN00753,0.990608847968582,1.1972784588977665,2,0,3,0
TXN00754,0.823710835972794,-0.6431967655631349,5,1,3,0
TXN00755,0.4370637748492189,-1.0540482155941344,0,2,0,0
TXN00756,0.385603554483851,1.606040833759117,4,3,0,0
TXN00757,0.3650890071760354,-0.8172863630338975,4,2,2,1
TXN00758,0.9408871485615035,-0.10491173018353715,4,0,2,0
TXN00759,1.4290638336491828,1.299643142210575,5,0,0,0
TXN00760,1.7141812708086537,-0.2741268189251183,1,3,0,0
TXN00761,1.2138349390129481,-1.4704705327441985,2,3,2,0
TXN00762,-1.0757971630542662,0.6791878168247772,2,1,3,0
TXN00763,-0.5963130827580342,-0.15226410069558455,4,1,1,0
TXN00764,-1.5003439810685515,-1.005303128302321,3,0,3,0
TXN00765,-0.27572981804945834,-1.03246110550776,5,2,0,0
TXN00766,-1.498605460110262,-1.6577909396227388,0,3,2,0
TXN00767,0.6244763341528223,0.1959150942459405,0,1,2,0
TXN00768,0.9002057581375301,0.9702656237958922,1,0,3,0
TXN00769,1.0344195761174761,0.07683780957593893,4,0,2,0
TXN00770,0.04972130534232796,0.5245962542707402,3,0,0,0
TXN00771,0.21001293769661586,-1.033853822287526,4,3,0,0
TXN00772,-0.07093204916296034,1.6039517585894678,3,3,1,0
TXN00773,-0.37586862524693104,-1.521304695205661,2,3,0,0
TXN00774,0.5897059149870332,-1.0665826666120293,3,2,1,0
TXN00775,0.6954079892510322,-1.0700644585614445,2,3,1,0
TXN00776,0.4850469532980079,0.12419018008798634,2,0,3,0
TXN00777,-1.55006568047563,0.7300219792862399,5,3,2,0
TXN00778,-0.8998588420753733,0.13045740559693378,3,2,0,0
TXN00779,-0.830318003743795,-0.5986298286106196,1,2,2,0
TXN00780,1.726003213325022,-0.48651612783944864,1,0,1,0
TXN00781,0.7854633748904261,0.07892688474558808,3,1,0,0
TXN00782,0.6801090048180849,-0.3611716176604996,5,3,2,0
TXN00783,0.42037397364964013,-1.68773435038771,1,3,0,0
TXN00784,0.09005499157464336,-1.1529311069575277,4,2,3,0
TXN00785,0.5257283437219812,-1.5909405341939662,1,2,0,0
TXN00786,-0.7312223091212959,0.2390893144186896,5,1,1,0
TXN00787,-0.29137650667406345,1.2258291528829717,2,2,0,0
TXN00788,-0.4648808983113512,-0.5401357238604435,2,2,3,0
TXN00789,-0.19088999528493283,-0.6668729508191585,2,2,3,0
TXN00790,-1.288244424157238,0.45635313206220124,5,2,2,0
TXN00791,0.2885940850112993,0.438944172315125,2,1,3,0
TXN00792,-1.626908306832024,-1.241368622472675,2,3,1,0
TXN00793,-1.5100796984349725,-1.6097422107208084,5,3,3,1
TXN00794,-1.7127912421715232,-1.6557018644530896,4,3,2,0
TXN00795,1.2990224659691316,-1.2072470613684054,1,3,3,1
TXN00796,1.101874189299107,-1.1097568867847785,5,3,3,0
TXN00797,-0.9930435654396882,0.2634618580645964,5,0,0,0
TXN00798,-1.6053506469492347,-1.6236693785184695,3,0,2,0
TXN00799,0.6356028682858749,-1.187052668061797,2,2,0,0
TXN00800,-0.12517390306159137,-0.47815982716085204,0,0,2,0
